"","Depth","Grainsize","Percentage","Class","Location","Core"
"521",6,0.0679,0,"Clay","North","AC2"
"522",6,0.0771,0,"Clay","North","AC2"
"523",6,0.0876,0,"Clay","North","AC2"
"524",6,0.0995,0,"Clay","North","AC2"
"525",6,0.113,0,"Clay","North","AC2"
"526",6,0.128,0,"Clay","North","AC2"
"527",6,0.146,0,"Clay","North","AC2"
"528",6,0.166,0,"Clay","North","AC2"
"529",6,0.188,0,"Clay","North","AC2"
"530",6,0.214,0,"Clay","North","AC2"
"531",6,0.243,0,"Clay","North","AC2"
"532",6,0.276,0,"Clay","North","AC2"
"533",6,0.314,0,"Clay","North","AC2"
"534",6,0.357,0,"Clay","North","AC2"
"535",6,0.405,0,"Clay","North","AC2"
"536",6,0.46,0,"Clay","North","AC2"
"537",6,0.523,0,"Clay","North","AC2"
"538",6,0.594,0,"Clay","North","AC2"
"539",6,0.675,0,"Clay","North","AC2"
"540",6,0.767,0,"Clay","North","AC2"
"541",6,0.872,0,"Clay","North","AC2"
"542",6,0.991,0,"Clay","North","AC2"
"543",6,1.13,0,"Clay","North","AC2"
"544",6,1.28,0,"Clay","North","AC2"
"545",6,1.45,0,"Clay","North","AC2"
"546",6,1.65,0,"Clay","North","AC2"
"547",6,1.88,0,"Clay","North","AC2"
"548",6,2.13,0,"V.F. Silt","North","AC2"
"549",6,2.42,0,"V.F. Silt","North","AC2"
"550",6,2.75,0,"V.F. Silt","North","AC2"
"551",6,3.12,0,"V.F. Silt","North","AC2"
"552",6,3.55,0.146666666666667,"V.F. Silt","North","AC2"
"553",6,4.03,0.361111111111111,"F. Silt","North","AC2"
"554",6,4.58,0.634444444444444,"F. Silt","North","AC2"
"555",6,5.21,0.901111111111111,"F. Silt","North","AC2"
"556",6,5.92,1.11666666666667,"F. Silt","North","AC2"
"557",6,6.72,1.28,"F. Silt","North","AC2"
"558",6,7.64,1.40888888888889,"F. Silt","North","AC2"
"559",6,8.68,1.52444444444444,"M. Silt","North","AC2"
"560",6,9.86,1.63111111111111,"M. Silt","North","AC2"
"561",6,11.2,1.75777777777778,"M. Silt","North","AC2"
"562",6,12.7,1.90888888888889,"M. Silt","North","AC2"
"563",6,14.5,2.09222222222222,"M. Silt","North","AC2"
"564",6,16.4,2.30666666666667,"C. Silt","North","AC2"
"565",6,18.7,2.54,"C. Silt","North","AC2"
"566",6,21.2,2.78333333333333,"C. Silt","North","AC2"
"567",6,24.1,3.01555555555556,"C. Silt","North","AC2"
"568",6,27.4,3.23,"C. Silt","North","AC2"
"569",6,31.1,3.40777777777778,"V.C. Silt","North","AC2"
"570",6,35.3,3.54888888888889,"V.C. Silt","North","AC2"
"571",6,40.1,3.65888888888889,"V.C. Silt","North","AC2"
"572",6,45.6,3.74333333333333,"V.C. Silt","North","AC2"
"573",6,51.8,3.82111111111111,"V.C. Silt","North","AC2"
"574",6,58.9,3.91111111111111,"V.C. Silt","North","AC2"
"575",6,66.9,4.02111111111111,"V.F. Sand","North","AC2"
"576",6,76,4.15555555555556,"V.F. Sand","North","AC2"
"577",6,86.4,4.29777777777778,"V.F. Sand","North","AC2"
"578",6,98.1,4.41555555555556,"V.F. Sand","North","AC2"
"579",6,111,4.48,"V.F. Sand","North","AC2"
"580",6,127,4.44555555555556,"F. Sand","North","AC2"
"581",6,144,4.28555555555556,"F. Sand","North","AC2"
"582",6,163,3.98777777777778,"F. Sand","North","AC2"
"583",6,186,3.56,"F. Sand","North","AC2"
"584",6,211,3.02666666666667,"F. Sand","North","AC2"
"585",6,240,2.44111111111111,"F. Sand","North","AC2"
"586",6,272,1.86,"Sand","North","AC2"
"587",6,310,1.33111111111111,"Sand","North","AC2"
"588",6,352,0.894444444444444,"Sand","North","AC2"
"589",6,400,0.572222222222222,"Sand","North","AC2"
"590",6,454,0.357777777777778,"Sand","North","AC2"
"591",6,516,0.226666666666667,"C. Sand","North","AC2"
"592",6,586,0.17,"C. Sand","North","AC2"
"593",6,666,0.158888888888889,"C. Sand","North","AC2"
"594",6,756,0.154444444444444,"C. Sand","North","AC2"
"595",6,859,0.14,"C. Sand","North","AC2"
"596",6,976,0.115555555555556,"C. Sand","North","AC2"
"597",6,1110,0.0777777777777778,"V.C. Sand","North","AC2"
"598",6,1260,0.0555555555555556,"V.C. Sand","North","AC2"
"599",6,1430,0.0344444444444444,"V.C. Sand","North","AC2"
"600",6,1630,0.0111111111111111,"V.C. Sand","North","AC2"
"601",6,1850,0,"V.C. Sand","North","AC2"
"602",6,2100,0,"V.F. Gravel","North","AC2"
"603",6,2390,0,"V.F. Gravel","North","AC2"
"604",6,2710,0,"V.F. Gravel","North","AC2"
"605",6,3080,0,"V.F. Gravel","North","AC2"
"606",6,3500,0,"V.F. Gravel","North","AC2"
"607",8,0.01,0,"Clay","North","AC2"
"608",8,0.0114,0,"Clay","North","AC2"
"609",8,0.0129,0,"Clay","North","AC2"
"610",8,0.0147,0,"Clay","North","AC2"
"611",8,0.0167,0,"Clay","North","AC2"
"612",8,0.0189,0,"Clay","North","AC2"
"613",8,0.0215,0,"Clay","North","AC2"
"614",8,0.0244,0,"Clay","North","AC2"
"615",8,0.0278,0,"Clay","North","AC2"
"616",8,0.0315,0,"Clay","North","AC2"
"617",8,0.0358,0,"Clay","North","AC2"
"618",8,0.0407,0,"Clay","North","AC2"
"619",8,0.0463,0,"Clay","North","AC2"
"620",8,0.0526,0,"Clay","North","AC2"
"621",8,0.0597,0,"Clay","North","AC2"
"622",8,0.0679,0,"Clay","North","AC2"
"623",8,0.0771,0,"Clay","North","AC2"
"624",8,0.0876,0,"Clay","North","AC2"
"625",8,0.0995,0,"Clay","North","AC2"
"626",8,0.113,0,"Clay","North","AC2"
"627",8,0.128,0,"Clay","North","AC2"
"628",8,0.146,0,"Clay","North","AC2"
"629",8,0.166,0,"Clay","North","AC2"
"630",8,0.188,0,"Clay","North","AC2"
"631",8,0.214,0,"Clay","North","AC2"
"632",8,0.243,0,"Clay","North","AC2"
"633",8,0.276,0,"Clay","North","AC2"
"634",8,0.314,0,"Clay","North","AC2"
"635",8,0.357,0,"Clay","North","AC2"
"636",8,0.405,0,"Clay","North","AC2"
"637",8,0.46,0,"Clay","North","AC2"
"638",8,0.523,0,"Clay","North","AC2"
"639",8,0.594,0,"Clay","North","AC2"
"640",8,0.675,0,"Clay","North","AC2"
"641",8,0.767,0,"Clay","North","AC2"
"642",8,0.872,0,"Clay","North","AC2"
"643",8,0.991,0,"Clay","North","AC2"
"644",8,1.13,0,"Clay","North","AC2"
"645",8,1.28,0,"Clay","North","AC2"
"646",8,1.45,0,"Clay","North","AC2"
"647",8,1.65,0,"Clay","North","AC2"
"648",8,1.88,0,"Clay","North","AC2"
"649",8,2.13,0,"V.F. Silt","North","AC2"
"650",8,2.42,0,"V.F. Silt","North","AC2"
"651",8,2.75,0,"V.F. Silt","North","AC2"
"652",8,3.12,0,"V.F. Silt","North","AC2"
"653",8,3.55,0.155555555555556,"V.F. Silt","North","AC2"
"654",8,4.03,0.371111111111111,"F. Silt","North","AC2"
"655",8,4.58,0.641111111111111,"F. Silt","North","AC2"
"656",8,5.21,0.905555555555556,"F. Silt","North","AC2"
"657",8,5.92,1.11666666666667,"F. Silt","North","AC2"
"658",8,6.72,1.27555555555556,"F. Silt","North","AC2"
"659",8,7.64,1.40222222222222,"F. Silt","North","AC2"
"660",8,8.68,1.51222222222222,"M. Silt","North","AC2"
"661",8,9.86,1.61666666666667,"M. Silt","North","AC2"
"662",8,11.2,1.73444444444444,"M. Silt","North","AC2"
"663",8,12.7,1.87777777777778,"M. Silt","North","AC2"
"664",8,14.5,2.05111111111111,"M. Silt","North","AC2"
"665",8,16.4,2.24666666666667,"C. Silt","North","AC2"
"666",8,18.7,2.46222222222222,"C. Silt","North","AC2"
"667",8,21.2,2.68,"C. Silt","North","AC2"
"668",8,24.1,2.88888888888889,"C. Silt","North","AC2"
"669",8,27.4,3.07333333333333,"C. Silt","North","AC2"
"670",8,31.1,3.23,"V.C. Silt","North","AC2"
"671",8,35.3,3.35444444444444,"V.C. Silt","North","AC2"
"672",8,40.1,3.45555555555556,"V.C. Silt","North","AC2"
"673",8,45.6,3.55111111111111,"V.C. Silt","North","AC2"
"674",8,51.8,3.65333333333333,"V.C. Silt","North","AC2"
"675",8,58.9,3.78555555555556,"V.C. Silt","North","AC2"
"676",8,66.9,3.95555555555556,"V.F. Sand","North","AC2"
"677",8,76,4.15666666666667,"V.F. Sand","North","AC2"
"678",8,86.4,4.36888888888889,"V.F. Sand","North","AC2"
"679",8,98.1,4.55444444444444,"V.F. Sand","North","AC2"
"680",8,111,4.66555555555556,"V.F. Sand","North","AC2"
"681",8,127,4.65555555555556,"F. Sand","North","AC2"
"682",8,144,4.49111111111111,"F. Sand","North","AC2"
"683",8,163,4.16111111111111,"F. Sand","North","AC2"
"684",8,186,3.68,"F. Sand","North","AC2"
"685",8,211,3.08666666666667,"F. Sand","North","AC2"
"686",8,240,2.44222222222222,"F. Sand","North","AC2"
"687",8,272,1.81111111111111,"Sand","North","AC2"
"688",8,310,1.25,"Sand","North","AC2"
"689",8,352,0.802222222222222,"Sand","North","AC2"
"690",8,400,0.486666666666667,"Sand","North","AC2"
"691",8,454,0.283333333333333,"Sand","North","AC2"
"692",8,516,0.196666666666667,"C. Sand","North","AC2"
"693",8,586,0.18,"C. Sand","North","AC2"
"694",8,666,0.19,"C. Sand","North","AC2"
"695",8,756,0.216666666666667,"C. Sand","North","AC2"
"696",8,859,0.228888888888889,"C. Sand","North","AC2"
"697",8,976,0.223333333333333,"C. Sand","North","AC2"
"698",8,1110,0.201111111111111,"V.C. Sand","North","AC2"
"699",8,1260,0.154444444444444,"V.C. Sand","North","AC2"
"700",8,1430,0.13,"V.C. Sand","North","AC2"
"701",8,1630,0.102222222222222,"V.C. Sand","North","AC2"
"702",8,1850,0.0877777777777778,"V.C. Sand","North","AC2"
"703",8,2100,0.0755555555555556,"V.F. Gravel","North","AC2"
"704",8,2390,0.06,"V.F. Gravel","North","AC2"
"705",8,2710,0.0366666666666667,"V.F. Gravel","North","AC2"
"706",8,3080,0.0188888888888889,"V.F. Gravel","North","AC2"
"707",8,3500,0,"V.F. Gravel","North","AC2"
"708",10,0.01,0,"Clay","North","AC2"
"709",10,0.0114,0,"Clay","North","AC2"
"710",10,0.0129,0,"Clay","North","AC2"
"711",10,0.0147,0,"Clay","North","AC2"
"712",10,0.0167,0,"Clay","North","AC2"
"713",10,0.0189,0,"Clay","North","AC2"
"714",10,0.0215,0,"Clay","North","AC2"
"715",10,0.0244,0,"Clay","North","AC2"
"716",10,0.0278,0,"Clay","North","AC2"
"717",10,0.0315,0,"Clay","North","AC2"
"718",10,0.0358,0,"Clay","North","AC2"
"719",10,0.0407,0,"Clay","North","AC2"
"720",10,0.0463,0,"Clay","North","AC2"
"721",10,0.0526,0,"Clay","North","AC2"
"722",10,0.0597,0,"Clay","North","AC2"
"723",10,0.0679,0,"Clay","North","AC2"
"724",10,0.0771,0,"Clay","North","AC2"
"725",10,0.0876,0,"Clay","North","AC2"
"726",10,0.0995,0,"Clay","North","AC2"
"727",10,0.113,0,"Clay","North","AC2"
"728",10,0.128,0,"Clay","North","AC2"
"729",10,0.146,0,"Clay","North","AC2"
"730",10,0.166,0,"Clay","North","AC2"
"731",10,0.188,0,"Clay","North","AC2"
"732",10,0.214,0,"Clay","North","AC2"
"733",10,0.243,0,"Clay","North","AC2"
"734",10,0.276,0,"Clay","North","AC2"
"735",10,0.314,0,"Clay","North","AC2"
"736",10,0.357,0,"Clay","North","AC2"
"737",10,0.405,0,"Clay","North","AC2"
"738",10,0.46,0,"Clay","North","AC2"
"739",10,0.523,0,"Clay","North","AC2"
"740",10,0.594,0,"Clay","North","AC2"
"741",10,0.675,0,"Clay","North","AC2"
"742",10,0.767,0,"Clay","North","AC2"
"743",10,0.872,0,"Clay","North","AC2"
"744",10,0.991,0,"Clay","North","AC2"
"745",10,1.13,0,"Clay","North","AC2"
"746",10,1.28,0,"Clay","North","AC2"
"747",10,1.45,0,"Clay","North","AC2"
"748",10,1.65,0,"Clay","North","AC2"
"749",10,1.88,0,"Clay","North","AC2"
"750",10,2.13,0,"V.F. Silt","North","AC2"
"751",10,2.42,0,"V.F. Silt","North","AC2"
"752",10,2.75,0,"V.F. Silt","North","AC2"
"753",10,3.12,0.112222222222222,"V.F. Silt","North","AC2"
"754",10,3.55,0.283333333333333,"V.F. Silt","North","AC2"
"755",10,4.03,0.542222222222222,"F. Silt","North","AC2"
"756",10,4.58,0.847777777777778,"F. Silt","North","AC2"
"757",10,5.21,1.13333333333333,"F. Silt","North","AC2"
"758",10,5.92,1.35333333333333,"F. Silt","North","AC2"
"759",10,6.72,1.50555555555556,"F. Silt","North","AC2"
"760",10,7.64,1.62111111111111,"F. Silt","North","AC2"
"761",10,8.68,1.71444444444444,"M. Silt","North","AC2"
"762",10,9.86,1.80222222222222,"M. Silt","North","AC2"
"763",10,11.2,1.90444444444444,"M. Silt","North","AC2"
"764",10,12.7,2.02777777777778,"M. Silt","North","AC2"
"765",10,14.5,2.18,"M. Silt","North","AC2"
"766",10,16.4,2.35111111111111,"C. Silt","North","AC2"
"767",10,18.7,2.53222222222222,"C. Silt","North","AC2"
"768",10,21.2,2.70777777777778,"C. Silt","North","AC2"
"769",10,24.1,2.86222222222222,"C. Silt","North","AC2"
"770",10,27.4,2.98555555555556,"C. Silt","North","AC2"
"771",10,31.1,3.07,"V.C. Silt","North","AC2"
"772",10,35.3,3.11888888888889,"V.C. Silt","North","AC2"
"773",10,40.1,3.14666666666667,"V.C. Silt","North","AC2"
"774",10,45.6,3.16888888888889,"V.C. Silt","North","AC2"
"775",10,51.8,3.21333333333333,"V.C. Silt","North","AC2"
"776",10,58.9,3.30333333333333,"V.C. Silt","North","AC2"
"777",10,66.9,3.45555555555556,"V.F. Sand","North","AC2"
"778",10,76,3.66555555555556,"V.F. Sand","North","AC2"
"779",10,86.4,3.92333333333333,"V.F. Sand","North","AC2"
"780",10,98.1,4.18555555555556,"V.F. Sand","North","AC2"
"781",10,111,4.40111111111111,"V.F. Sand","North","AC2"
"782",10,127,4.51444444444444,"F. Sand","North","AC2"
"783",10,144,4.48222222222222,"F. Sand","North","AC2"
"784",10,163,4.27444444444444,"F. Sand","North","AC2"
"785",10,186,3.88888888888889,"F. Sand","North","AC2"
"786",10,211,3.35777777777778,"F. Sand","North","AC2"
"787",10,240,2.73333333333333,"F. Sand","North","AC2"
"788",10,272,2.08777777777778,"Sand","North","AC2"
"789",10,310,1.48222222222222,"Sand","North","AC2"
"790",10,352,0.978888888888889,"Sand","North","AC2"
"791",10,400,0.607777777777778,"Sand","North","AC2"
"792",10,454,0.375555555555556,"Sand","North","AC2"
"793",10,516,0.26,"C. Sand","North","AC2"
"794",10,586,0.231111111111111,"C. Sand","North","AC2"
"795",10,666,0.237777777777778,"C. Sand","North","AC2"
"796",10,756,0.252222222222222,"C. Sand","North","AC2"
"797",10,859,0.241111111111111,"C. Sand","North","AC2"
"798",10,976,0.208888888888889,"C. Sand","North","AC2"
"799",10,1110,0.178888888888889,"V.C. Sand","North","AC2"
"800",10,1260,0.138888888888889,"V.C. Sand","North","AC2"
"801",10,1430,0.0955555555555556,"V.C. Sand","North","AC2"
"802",10,1630,0.0755555555555556,"V.C. Sand","North","AC2"
"803",10,1850,0.06,"V.C. Sand","North","AC2"
"804",10,2100,0.0466666666666667,"V.F. Gravel","North","AC2"
"805",10,2390,0.0355555555555556,"V.F. Gravel","North","AC2"
"806",10,2710,0.0233333333333333,"V.F. Gravel","North","AC2"
"807",10,3080,0.00888888888888889,"V.F. Gravel","North","AC2"
"808",10,3500,0,"V.F. Gravel","North","AC2"
"809",12,0.01,0,"Clay","North","AC2"
"810",12,0.0114,0,"Clay","North","AC2"
"811",12,0.0129,0,"Clay","North","AC2"
"812",12,0.0147,0,"Clay","North","AC2"
"813",12,0.0167,0,"Clay","North","AC2"
"814",12,0.0189,0,"Clay","North","AC2"
"815",12,0.0215,0,"Clay","North","AC2"
"816",12,0.0244,0,"Clay","North","AC2"
"817",12,0.0278,0,"Clay","North","AC2"
"818",12,0.0315,0,"Clay","North","AC2"
"819",12,0.0358,0,"Clay","North","AC2"
"820",12,0.0407,0,"Clay","North","AC2"
"821",12,0.0463,0,"Clay","North","AC2"
"822",12,0.0526,0,"Clay","North","AC2"
"823",12,0.0597,0,"Clay","North","AC2"
"824",12,0.0679,0,"Clay","North","AC2"
"825",12,0.0771,0,"Clay","North","AC2"
"826",12,0.0876,0,"Clay","North","AC2"
"827",12,0.0995,0,"Clay","North","AC2"
"828",12,0.113,0,"Clay","North","AC2"
"829",12,0.128,0,"Clay","North","AC2"
"830",12,0.146,0,"Clay","North","AC2"
"831",12,0.166,0,"Clay","North","AC2"
"832",12,0.188,0,"Clay","North","AC2"
"833",12,0.214,0,"Clay","North","AC2"
"834",12,0.243,0,"Clay","North","AC2"
"835",12,0.276,0,"Clay","North","AC2"
"836",12,0.314,0,"Clay","North","AC2"
"837",12,0.357,0,"Clay","North","AC2"
"838",12,0.405,0,"Clay","North","AC2"
"839",12,0.46,0,"Clay","North","AC2"
"840",12,0.523,0,"Clay","North","AC2"
"841",12,0.594,0,"Clay","North","AC2"
"842",12,0.675,0,"Clay","North","AC2"
"843",12,0.767,0,"Clay","North","AC2"
"844",12,0.872,0,"Clay","North","AC2"
"845",12,0.991,0,"Clay","North","AC2"
"846",12,1.13,0,"Clay","North","AC2"
"847",12,1.28,0,"Clay","North","AC2"
"848",12,1.45,0,"Clay","North","AC2"
"849",12,1.65,0,"Clay","North","AC2"
"850",12,1.88,0,"Clay","North","AC2"
"851",12,2.13,0,"V.F. Silt","North","AC2"
"852",12,2.42,0,"V.F. Silt","North","AC2"
"853",12,2.75,0.0866666666666667,"V.F. Silt","North","AC2"
"854",12,3.12,0.197777777777778,"V.F. Silt","North","AC2"
"855",12,3.55,0.396666666666667,"V.F. Silt","North","AC2"
"856",12,4.03,0.691111111111111,"F. Silt","North","AC2"
"857",12,4.58,1.03333333333333,"F. Silt","North","AC2"
"858",12,5.21,1.34888888888889,"F. Silt","North","AC2"
"859",12,5.92,1.59111111111111,"F. Silt","North","AC2"
"860",12,6.72,1.76222222222222,"F. Silt","North","AC2"
"861",12,7.64,1.88555555555556,"F. Silt","North","AC2"
"862",12,8.68,1.98666666666667,"M. Silt","North","AC2"
"863",12,9.86,2.07888888888889,"M. Silt","North","AC2"
"864",12,11.2,2.18111111111111,"M. Silt","North","AC2"
"865",12,12.7,2.30666666666667,"M. Silt","North","AC2"
"866",12,14.5,2.45555555555556,"M. Silt","North","AC2"
"867",12,16.4,2.62444444444444,"C. Silt","North","AC2"
"868",12,18.7,2.79666666666667,"C. Silt","North","AC2"
"869",12,21.2,2.96333333333333,"C. Silt","North","AC2"
"870",12,24.1,3.10444444444444,"C. Silt","North","AC2"
"871",12,27.4,3.21555555555556,"C. Silt","North","AC2"
"872",12,31.1,3.28222222222222,"V.C. Silt","North","AC2"
"873",12,35.3,3.31333333333333,"V.C. Silt","North","AC2"
"874",12,40.1,3.31666666666667,"V.C. Silt","North","AC2"
"875",12,45.6,3.30777777777778,"V.C. Silt","North","AC2"
"876",12,51.8,3.31111111111111,"V.C. Silt","North","AC2"
"877",12,58.9,3.34555555555556,"V.C. Silt","North","AC2"
"878",12,66.9,3.42222222222222,"V.F. Sand","North","AC2"
"879",12,76,3.54888888888889,"V.F. Sand","North","AC2"
"880",12,86.4,3.70222222222222,"V.F. Sand","North","AC2"
"881",12,98.1,3.85333333333333,"V.F. Sand","North","AC2"
"882",12,111,3.96666666666667,"V.F. Sand","North","AC2"
"883",12,127,3.99444444444444,"F. Sand","North","AC2"
"884",12,144,3.91111111111111,"F. Sand","North","AC2"
"885",12,163,3.69555555555556,"F. Sand","North","AC2"
"886",12,186,3.35111111111111,"F. Sand","North","AC2"
"887",12,211,2.91111111111111,"F. Sand","North","AC2"
"888",12,240,2.41333333333333,"F. Sand","North","AC2"
"889",12,272,1.91333333333333,"Sand","North","AC2"
"890",12,310,1.45,"Sand","North","AC2"
"891",12,352,1.06444444444444,"Sand","North","AC2"
"892",12,400,0.763333333333333,"Sand","North","AC2"
"893",12,454,0.543333333333333,"Sand","North","AC2"
"894",12,516,0.371111111111111,"C. Sand","North","AC2"
"895",12,586,0.242222222222222,"C. Sand","North","AC2"
"896",12,666,0.151111111111111,"C. Sand","North","AC2"
"897",12,756,0.0811111111111111,"C. Sand","North","AC2"
"898",12,859,0.0377777777777778,"C. Sand","North","AC2"
"899",12,976,0.0188888888888889,"C. Sand","North","AC2"
"900",12,1110,0.00777777777777778,"V.C. Sand","North","AC2"
"901",12,1260,0,"V.C. Sand","North","AC2"
"902",12,1430,0,"V.C. Sand","North","AC2"
"903",12,1630,0,"V.C. Sand","North","AC2"
"904",12,1850,0,"V.C. Sand","North","AC2"
"905",12,2100,0,"V.F. Gravel","North","AC2"
"906",12,2390,0,"V.F. Gravel","North","AC2"
"907",12,2710,0,"V.F. Gravel","North","AC2"
"908",12,3080,0,"V.F. Gravel","North","AC2"
"909",12,3500,0,"V.F. Gravel","North","AC2"
"910",14,0.01,0,"Clay","North","AC2"
"911",14,0.0114,0,"Clay","North","AC2"
"912",14,0.0129,0,"Clay","North","AC2"
"913",14,0.0147,0,"Clay","North","AC2"
"914",14,0.0167,0,"Clay","North","AC2"
"915",14,0.0189,0,"Clay","North","AC2"
"916",14,0.0215,0,"Clay","North","AC2"
"917",14,0.0244,0,"Clay","North","AC2"
"918",14,0.0278,0,"Clay","North","AC2"
"919",14,0.0315,0,"Clay","North","AC2"
"920",14,0.0358,0,"Clay","North","AC2"
"921",14,0.0407,0,"Clay","North","AC2"
"922",14,0.0463,0,"Clay","North","AC2"
"923",14,0.0526,0,"Clay","North","AC2"
"924",14,0.0597,0,"Clay","North","AC2"
"925",14,0.0679,0,"Clay","North","AC2"
"926",14,0.0771,0,"Clay","North","AC2"
"927",14,0.0876,0,"Clay","North","AC2"
"928",14,0.0995,0,"Clay","North","AC2"
"929",14,0.113,0,"Clay","North","AC2"
"930",14,0.128,0,"Clay","North","AC2"
"931",14,0.146,0,"Clay","North","AC2"
"932",14,0.166,0,"Clay","North","AC2"
"933",14,0.188,0,"Clay","North","AC2"
"934",14,0.214,0,"Clay","North","AC2"
"935",14,0.243,0,"Clay","North","AC2"
"936",14,0.276,0,"Clay","North","AC2"
"937",14,0.314,0,"Clay","North","AC2"
"938",14,0.357,0,"Clay","North","AC2"
"939",14,0.405,0,"Clay","North","AC2"
"940",14,0.46,0,"Clay","North","AC2"
"941",14,0.523,0,"Clay","North","AC2"
"942",14,0.594,0,"Clay","North","AC2"
"943",14,0.675,0,"Clay","North","AC2"
"944",14,0.767,0,"Clay","North","AC2"
"945",14,0.872,0,"Clay","North","AC2"
"946",14,0.991,0,"Clay","North","AC2"
"947",14,1.13,0,"Clay","North","AC2"
"948",14,1.28,0,"Clay","North","AC2"
"949",14,1.45,0,"Clay","North","AC2"
"950",14,1.65,0,"Clay","North","AC2"
"951",14,1.88,0,"Clay","North","AC2"
"952",14,2.13,0,"V.F. Silt","North","AC2"
"953",14,2.42,0.0811111111111111,"V.F. Silt","North","AC2"
"954",14,2.75,0.165555555555556,"V.F. Silt","North","AC2"
"955",14,3.12,0.31,"V.F. Silt","North","AC2"
"956",14,3.55,0.563333333333333,"V.F. Silt","North","AC2"
"957",14,4.03,0.927777777777778,"F. Silt","North","AC2"
"958",14,4.58,1.34777777777778,"F. Silt","North","AC2"
"959",14,5.21,1.73888888888889,"F. Silt","North","AC2"
"960",14,5.92,2.03777777777778,"F. Silt","North","AC2"
"961",14,6.72,2.24888888888889,"F. Silt","North","AC2"
"962",14,7.64,2.4,"F. Silt","North","AC2"
"963",14,8.68,2.51777777777778,"M. Silt","North","AC2"
"964",14,9.86,2.61666666666667,"M. Silt","North","AC2"
"965",14,11.2,2.72333333333333,"M. Silt","North","AC2"
"966",14,12.7,2.84333333333333,"M. Silt","North","AC2"
"967",14,14.5,2.98222222222222,"M. Silt","North","AC2"
"968",14,16.4,3.13777777777778,"C. Silt","North","AC2"
"969",14,18.7,3.29444444444444,"C. Silt","North","AC2"
"970",14,21.2,3.43666666666667,"C. Silt","North","AC2"
"971",14,24.1,3.55222222222222,"C. Silt","North","AC2"
"972",14,27.4,3.62666666666667,"C. Silt","North","AC2"
"973",14,31.1,3.65444444444444,"V.C. Silt","North","AC2"
"974",14,35.3,3.63333333333333,"V.C. Silt","North","AC2"
"975",14,40.1,3.56888888888889,"V.C. Silt","North","AC2"
"976",14,45.6,3.47333333333333,"V.C. Silt","North","AC2"
"977",14,51.8,3.35666666666667,"V.C. Silt","North","AC2"
"978",14,58.9,3.23666666666667,"V.C. Silt","North","AC2"
"979",14,66.9,3.12444444444444,"V.F. Sand","North","AC2"
"980",14,76,3.03444444444444,"V.F. Sand","North","AC2"
"981",14,86.4,2.95888888888889,"V.F. Sand","North","AC2"
"982",14,98.1,2.89,"V.F. Sand","North","AC2"
"983",14,111,2.81555555555556,"V.F. Sand","North","AC2"
"984",14,127,2.72444444444444,"F. Sand","North","AC2"
"985",14,144,2.61,"F. Sand","North","AC2"
"986",14,163,2.45888888888889,"F. Sand","North","AC2"
"987",14,186,2.27222222222222,"F. Sand","North","AC2"
"988",14,211,2.05,"F. Sand","North","AC2"
"989",14,240,1.80222222222222,"F. Sand","North","AC2"
